4.510000000000000000e+02,2.840000000000000000e+02,2.320000000000000000e+02,2.220000000000000000e+02,2.060000000000000000e+02,2.180000000000000000e+02,2.070000000000000000e+02,2.070000000000000000e+02,2.060000000000000000e+02,2.090000000000000000e+02,2.030000000000000000e+02,1.970000000000000000e+02,2.040000000000000000e+02,1.960000000000000000e+02,1.930000000000000000e+02
2.700000000000000000e+02,1.490000000000000000e+02,1.030000000000000000e+02,7.900000000000000000e+01,6.400000000000000000e+01,5.800000000000000000e+01,5.700000000000000000e+01,4.600000000000000000e+01,4.100000000000000000e+01,4.700000000000000000e+01,2.700000000000000000e+01,2.200000000000000000e+01,2.100000000000000000e+01,2.900000000000000000e+01,2.000000000000000000e+01
2.220000000000000000e+02,9.900000000000000000e+01,5.800000000000000000e+01,4.600000000000000000e+01,2.600000000000000000e+01,2.400000000000000000e+01,2.400000000000000000e+01,1.800000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+00,9.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.130000000000000000e+02,8.900000000000000000e+01,5.400000000000000000e+01,3.600000000000000000e+01,2.300000000000000000e+01,1.800000000000000000e+01,1.700000000000000000e+01,1.300000000000000000e+01,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00
2.200000000000000000e+02,8.700000000000000000e+01,3.800000000000000000e+01,3.600000000000000000e+01,3.500000000000000000e+01,2.100000000000000000e+01,1.500000000000000000e+01,7.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+01,1.400000000000000000e+01
