node,split,p1,p0,feature_path
root,odor_f,0.484612228149364,0.515387771850636,None
1,None,1.0,0.0,['odor_f']
0,gill-size_b,0.3014460511679644,0.6985539488320356,['odor_f']
1-1,None,1.0,0.0,"['odor_f', 'gill-color_w']"
1-0,None,1.0,0.0,"['odor_f', 'gill-color_w']"
0-1,None,0.030978934324659233,0.9690210656753407,"['odor_f', 'gill-size_b']"
0-0,None,0.8587234042553191,0.14127659574468085,"['odor_f', 'gill-size_b']"
