node,split,p1,p0,feature_path
root,ring-type_p,0.48276569552728765,0.5172343044727123,None
1,gill-size_n,0.21299342105263158,0.7870065789473685,['ring-type_p']
0,odor_n,0.7514332514332515,0.24856674856674857,['ring-type_p']
1-1,None,0.7433155080213903,0.25668449197860965,"['ring-type_p', 'gill-size_n']"
1-0,None,0.11661807580174927,0.8833819241982507,"['ring-type_p', 'gill-size_n']"
0-1,None,0.05451713395638629,0.9454828660436138,"['ring-type_p', 'odor_n']"
0-0,None,1.0,0.0,"['ring-type_p', 'odor_n']"
