trial_0
trial_1,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0,158021.0,533500.0,335031.75,328386794.0,2421023269.0,237825.5,1197.0,36570.0,538333.0,1211521.0,283478239.0,44908555.0,311512277.0,12753710.0,15498395311.0,7515190.735399974,-19312300.626000077,314922269.0,2030200885.0,843356.7883499992,318304553.0,1023027.0
trial_2
trial_3
trial_4
